year,region,residence,metric,unit,value
2019,AFRICA,South Africa (Rep of),Major Attractions and Sites | National Orchid Gardens,%,19.55577072606987
2019,AFRICA,South Africa (Rep of),Free Access Attractions and Sites | Orchard Road,%,39.90061154904628
2019,AFRICA,South Africa (Rep of),Free Access Attractions and Sites | Chinatown,%,51.08193588111467
2019,AFRICA,South Africa (Rep of),Free Access Attractions and Sites | Merlion Park,%,32.97582737475522
2019,AFRICA,South Africa (Rep of),Free Access Attractions and Sites | Little India,%,46.81712664475351
2019,AFRICA,South Africa (Rep of),Free Access Attractions and Sites | Esplanade Theatres by the Bay,%,8.201838212517169
2019,AFRICA,South Africa (Rep of),Free Access Attractions and Sites | Singapore River/ Clarke Quay/ Boat Quay,%,25.75212162014143
2019,AFRICA,South Africa (Rep of),Free Access Attractions and Sites | Singapore Botanic Gardens,%,25.12465074417421
2019,AFRICA,South Africa (Rep of),Free Access Attractions and Sites | Raffles Hotel,%,26.68630688526667
2019,REMAINING,Others,Major Attractions and Sites | Integrated Resort (MBS/RWS),%,52.74754569339898
2019,REMAINING,Others,Major Attractions and Sites | Gardens by the Bay,%,57.40392126931949
2019,REMAINING,Others,Major Attractions and Sites | Sentosa,%,31.30027423632659
2019,REMAINING,Others,Major Attractions and Sites | Singapore Flyer/ Flight Experience,%,14.15249601797626
2019,REMAINING,Others,Major Attractions and Sites | Singapore Zoo,%,8.869456001003927
2019,REMAINING,Others,Major Attractions and Sites | Night Safari,%,5.886997499574505
2019,REMAINING,Others,Major Attractions and Sites | River Wonders (formerly River Safari),%,4.970159841107168
2019,REMAINING,Others,Major Attractions and Sites | Bird Paradise (formerly Jurong Bird Park),%,2.871171052594891
2019,REMAINING,Others,Major Attractions and Sites | National Orchid Gardens,%,8.261588288386953
2019,REMAINING,Others,Free Access Attractions and Sites | Orchard Road,%,40.13616679095923
2019,REMAINING,Others,Free Access Attractions and Sites | Chinatown,%,48.93319490489149
2019,REMAINING,Others,Free Access Attractions and Sites | Merlion Park,%,35.62201636016956
2019,REMAINING,Others,Free Access Attractions and Sites | Little India,%,45.18699578828522
2019,REMAINING,Others,Free Access Attractions and Sites | Esplanade Theatres by the Bay,%,12.16965523483796
2019,REMAINING,Others,Free Access Attractions and Sites | Singapore River/ Clarke Quay/ Boat Quay,%,27.96376818089518
2019,REMAINING,Others,Free Access Attractions and Sites | Singapore Botanic Gardens,%,21.58722569817987
2019,REMAINING,Others,Free Access Attractions and Sites | Raffles Hotel,%,6.742154009445631
2018,SOUTHEAST ASIA,Indonesia,Major Attractions and Sites | Integrated Resort (MBS/RWS),%,25.25128897984144
2018,SOUTHEAST ASIA,Indonesia,Major Attractions and Sites | Gardens by the Bay,%,17.03038849510982
2018,SOUTHEAST ASIA,Indonesia,Major Attractions and Sites | Sentosa,%,11.68812771745403
2018,SOUTHEAST ASIA,Indonesia,Major Attractions and Sites | Singapore Flyer/ Flight Experience,%,3.527579379436892
2018,SOUTHEAST ASIA,Indonesia,Major Attractions and Sites | Singapore Zoo,%,2.409702641571698
2018,SOUTHEAST ASIA,Indonesia,Major Attractions and Sites | Night Safari,%,1.281088509392377
2018,SOUTHEAST ASIA,Indonesia,Major Attractions and Sites | River Wonders (formerly River Safari),%,1.143632068775056
2018,SOUTHEAST ASIA,Indonesia,Major Attractions and Sites | Bird Paradise (formerly Jurong Bird Park),%,0.7739206417580635
2018,SOUTHEAST ASIA,Indonesia,Major Attractions and Sites | National Orchid Gardens,%,0.7566783621824288
2018,SOUTHEAST ASIA,Indonesia,Free Access Attractions and Sites | Orchard Road,%,41.51966679482749
2018,SOUTHEAST ASIA,Indonesia,Free Access Attractions and Sites | Chinatown,%,12.39003629620737
2018,SOUTHEAST ASIA,Indonesia,Free Access Attractions and Sites | Merlion Park,%,13.46176025660349
2018,SOUTHEAST ASIA,Indonesia,Free Access Attractions and Sites | Little India,%,7.550672583484678
2018,SOUTHEAST ASIA,Indonesia,Free Access Attractions and Sites | Esplanade Theatres by the Bay,%,5.09614800984993
2018,SOUTHEAST ASIA,Indonesia,Free Access Attractions and Sites | Singapore River/ Clarke Quay/ Boat Quay,%,4.541760703378851
2018,SOUTHEAST ASIA,Indonesia,Free Access Attractions and Sites | Singapore Botanic Gardens,%,3.26237737953914
2018,SOUTHEAST ASIA,Indonesia,Free Access Attractions and Sites | Raffles Hotel,%,0.6352160905036366
2018,SOUTHEAST ASIA,Malaysia,Major Attractions and Sites | Integrated Resort (MBS/RWS),%,20.08467240793012
2018,SOUTHEAST ASIA,Malaysia,Major Attractions and Sites | Gardens by the Bay,%,15.09467328111706
2018,SOUTHEAST ASIA,Malaysia,Major Attractions and Sites | Sentosa,%,9.678520644669964
2018,SOUTHEAST ASIA,Malaysia,Major Attractions and Sites | Singapore Flyer/ Flight Experience,%,1.412956732475726
2018,SOUTHEAST ASIA,Malaysia,Major Attractions and Sites | Singapore Zoo,%,2.409642227282527
2018,SOUTHEAST ASIA,Malaysia,Major Attractions and Sites | Night Safari,%,1.306014323386831
2018,SOUTHEAST ASIA,Malaysia,Major Attractions and Sites | River Wonders (formerly River Safari),%,0.603402449902333
2018,SOUTHEAST ASIA,Malaysia,Major Attractions and Sites | Bird Paradise (formerly Jurong Bird Park),%,0.8074512577211634
2018,SOUTHEAST ASIA,Malaysia,Free Access Attractions and Sites | Orchard Road,%,26.71510588929005
2018,SOUTHEAST ASIA,Malaysia,Free Access Attractions and Sites | Chinatown,%,8.906837169592725
2018,SOUTHEAST ASIA,Malaysia,Free Access Attractions and Sites | Merlion Park,%,6.912550770742708
2018,SOUTHEAST ASIA,Malaysia,Free Access Attractions and Sites | Little India,%,4.584000912046498
2018,SOUTHEAST ASIA,Malaysia,Free Access Attractions and Sites | Esplanade Theatres by the Bay,%,2.501721510260677
2018,SOUTHEAST ASIA,Malaysia,Free Access Attractions and Sites | Singapore River/ Clarke Quay/ Boat Quay,%,4.628596915507471
2018,SOUTHEAST ASIA,Malaysia,Free Access Attractions and Sites | Singapore Botanic Gardens,%,2.196204876039869
2018,SOUTHEAST ASIA,Malaysia,Free Access Attractions and Sites | Raffles Hotel,%,0.608020800629523
2018,SOUTHEAST ASIA,Philippines,Major Attractions and Sites | Integrated Resort (MBS/RWS),%,51.46593190149001
2018,SOUTHEAST ASIA,Philippines,Major Attractions and Sites | Gardens by the Bay,%,50.31799559902199
2018,SOUTHEAST ASIA,Philippines,Major Attractions and Sites | Sentosa,%,35.3939752007109
2018,SOUTHEAST ASIA,Philippines,Major Attractions and Sites | Singapore Flyer/ Flight Experience,%,7.507035678478809
2018,SOUTHEAST ASIA,Philippines,Major Attractions and Sites | Singapore Zoo,%,10.51990898911045
2018,SOUTHEAST ASIA,Philippines,Major Attractions and Sites | Night Safari,%,6.495975224835835
2018,SOUTHEAST ASIA,Philippines,Major Attractions and Sites | River Wonders (formerly River Safari),%,3.627262727997517
2018,SOUTHEAST ASIA,Philippines,Major Attractions and Sites | Bird Paradise (formerly Jurong Bird Park),%,3.810271336577927
2018,SOUTHEAST ASIA,Philippines,Major Attractions and Sites | National Orchid Gardens,%,4.305892234032882
2018,SOUTHEAST ASIA,Philippines,Free Access Attractions and Sites | Orchard Road,%,50.41254661659125
2018,SOUTHEAST ASIA,Philippines,Free Access Attractions and Sites | Chinatown,%,28.98240284504363
2018,SOUTHEAST ASIA,Philippines,Free Access Attractions and Sites | Merlion Park,%,31.52887197688494
2018,SOUTHEAST ASIA,Philippines,Free Access Attractions and Sites | Little India,%,18.42378181522807
2018,SOUTHEAST ASIA,Philippines,Free Access Attractions and Sites | Esplanade Theatres by the Bay,%,12.87831165782564
2018,SOUTHEAST ASIA,Philippines,Free Access Attractions and Sites | Singapore River/ Clarke Quay/ Boat Quay,%,11.13649873661589
2018,SOUTHEAST ASIA,Philippines,Free Access Attractions and Sites | Singapore Botanic Gardens,%,14.11737772371246
2018,SOUTHEAST ASIA,Philippines,Free Access Attractions and Sites | Raffles Hotel,%,4.324407139043181
2018,SOUTHEAST ASIA,Thailand,Major Attractions and Sites | Integrated Resort (MBS/RWS),%,35.82395079117899
2018,SOUTHEAST ASIA,Thailand,Major Attractions and Sites | Gardens by the Bay,%,30.52349329189545
2018,SOUTHEAST ASIA,Thailand,Major Attractions and Sites | Sentosa,%,24.53067624830535
2018,SOUTHEAST ASIA,Thailand,Major Attractions and Sites | Singapore Flyer/ Flight Experience,%,6.064774310925399
2018,SOUTHEAST ASIA,Thailand,Major Attractions and Sites | Singapore Zoo,%,3.250235491781097
2018,SOUTHEAST ASIA,Thailand,Major Attractions and Sites | Night Safari,%,2.98564938224284
2018,SOUTHEAST ASIA,Thailand,Major Attractions and Sites | River Wonders (formerly River Safari),%,1.04332228123072
2018,SOUTHEAST ASIA,Thailand,Major Attractions and Sites | Bird Paradise (formerly Jurong Bird Park),%,0.7681449813672638
2018,SOUTHEAST ASIA,Thailand,Major Attractions and Sites | National Orchid Gardens,%,2.402936943018458
2018,SOUTHEAST ASIA,Thailand,Free Access Attractions and Sites | Orchard Road,%,41.6030441420097
2018,SOUTHEAST ASIA,Thailand,Free Access Attractions and Sites | Chinatown,%,21.64333631120025
2018,SOUTHEAST ASIA,Thailand,Free Access Attractions and Sites | Merlion Park,%,19.6801288379461
2018,SOUTHEAST ASIA,Thailand,Free Access Attractions and Sites | Little India,%,9.74400315402439
2018,SOUTHEAST ASIA,Thailand,Free Access Attractions and Sites | Esplanade Theatres by the Bay,%,7.405049842086251
2018,SOUTHEAST ASIA,Thailand,Free Access Attractions and Sites | Singapore River/ Clarke Quay/ Boat Quay,%,11.67544470583301
2018,SOUTHEAST ASIA,Thailand,Free Access Attractions and Sites | Singapore Botanic Gardens,%,6.386565362325877
2018,SOUTHEAST ASIA,Thailand,Free Access Attractions and Sites | Raffles Hotel,%,2.203627354060417
2018,SOUTHEAST ASIA,Vietnam,Major Attractions and Sites | Integrated Resort (MBS/RWS),%,42.41646251742198
2018,SOUTHEAST ASIA,Vietnam,Major Attractions and Sites | Gardens by the Bay,%,42.34307956556082
2018,SOUTHEAST ASIA,Vietnam,Major Attractions and Sites | Sentosa,%,33.03608105605992
2018,SOUTHEAST ASIA,Vietnam,Major Attractions and Sites | Singapore Flyer/ Flight Experience,%,5.533057507932701
2018,SOUTHEAST ASIA,Vietnam,Major Attractions and Sites | Singapore Zoo,%,8.5806375621579
2018,SOUTHEAST ASIA,Vietnam,Major Attractions and Sites | Night Safari,%,3.946353043291727
2018,SOUTHEAST ASIA,Vietnam,Major Attractions and Sites | River Wonders (formerly River Safari),%,2.594318335893684
2018,SOUTHEAST ASIA,Vietnam,Major Attractions and Sites | Bird Paradise (formerly Jurong Bird Park),%,4.279134140203114
2018,SOUTHEAST ASIA,Vietnam,Major Attractions and Sites | National Orchid Gardens,%,4.533553154592687
2018,SOUTHEAST ASIA,Vietnam,Free Access Attractions and Sites | Orchard Road,%,41.79905915517283
2018,SOUTHEAST ASIA,Vietnam,Free Access Attractions and Sites | Chinatown,%,30.85871979025602
2018,SOUTHEAST ASIA,Vietnam,Free Access Attractions and Sites | Merlion Park,%,31.12795104671618
2018,SOUTHEAST ASIA,Vietnam,Free Access Attractions and Sites | Little India,%,13.10484955379841
2018,SOUTHEAST ASIA,Vietnam,Free Access Attractions and Sites | Esplanade Theatres by the Bay,%,11.84805692258953
2018,SOUTHEAST ASIA,Vietnam,Free Access Attractions and Sites | Singapore River/ Clarke Quay/ Boat Quay,%,12.07066905836098
2018,SOUTHEAST ASIA,Vietnam,Free Access Attractions and Sites | Singapore Botanic Gardens,%,12.06656061969091
2018,SOUTHEAST ASIA,Vietnam,Free Access Attractions and Sites | Raffles Hotel,%,2.155176859063014
2018,GREATER CHINA,China,Major Attractions and Sites | Integrated Resort (MBS/RWS),%,50.90989371582911
2018,GREATER CHINA,China,Major Attractions and Sites | Gardens by the Bay,%,36.06119032083565
2018,GREATER CHINA,China,Major Attractions and Sites | Sentosa,%,38.12943965358451
2018,GREATER CHINA,China,Major Attractions and Sites | Singapore Flyer/ Flight Experience,%,9.787029977401872
2018,GREATER CHINA,China,Major Attractions and Sites | Singapore Zoo,%,9.713323747247731
2018,GREATER CHINA,China,Major Attractions and Sites | Night Safari,%,6.051039522660336
2018,GREATER CHINA,China,Major Attractions and Sites | River Wonders (formerly River Safari),%,2.864706270620979
2018,GREATER CHINA,China,Major Attractions and Sites | Bird Paradise (formerly Jurong Bird Park),%,1.930504124232422
2018,GREATER CHINA,China,Major Attractions and Sites | National Orchid Gardens,%,3.808375946346997
2018,GREATER CHINA,China,Free Access Attractions and Sites | Orchard Road,%,37.85951097265959
2018,GREATER CHINA,China,Free Access Attractions and Sites | Chinatown,%,29.6312546977876
2018,GREATER CHINA,China,Free Access Attractions and Sites | Merlion Park,%,46.80972549366125
2018,GREATER CHINA,China,Free Access Attractions and Sites | Little India,%,14.79536987858403
2018,GREATER CHINA,China,Free Access Attractions and Sites | Esplanade Theatres by the Bay,%,8.431597894552889
2018,GREATER CHINA,China,Free Access Attractions and Sites | Singapore River/ Clarke Quay/ Boat Quay,%,10.53166149848392
2018,GREATER CHINA,China,Free Access Attractions and Sites | Singapore Botanic Gardens,%,9.939609508826074
2018,GREATER CHINA,China,Free Access Attractions and Sites | Raffles Hotel,%,2.296738118878536
2018,GREATER CHINA,Hong Kong SAR,Major Attractions and Sites | Integrated Resort (MBS/RWS),%,39.80939241107782
2018,GREATER CHINA,Hong Kong SAR,Major Attractions and Sites | Gardens by the Bay,%,37.77445462299169
2018,GREATER CHINA,Hong Kong SAR,Major Attractions and Sites | Sentosa,%,24.03191780136374
2018,GREATER CHINA,Hong Kong SAR,Major Attractions and Sites | Singapore Flyer/ Flight Experience,%,9.058214632866784
2018,GREATER CHINA,Hong Kong SAR,Major Attractions and Sites | Singapore Zoo,%,8.346558941113274
2018,GREATER CHINA,Hong Kong SAR,Major Attractions and Sites | Night Safari,%,7.142392166306156
2018,GREATER CHINA,Hong Kong SAR,Major Attractions and Sites | River Wonders (formerly River Safari),%,2.536720623069292
2018,GREATER CHINA,Hong Kong SAR,Major Attractions and Sites | Bird Paradise (formerly Jurong Bird Park),%,1.796479333225519
2018,GREATER CHINA,Hong Kong SAR,Major Attractions and Sites | National Orchid Gardens,%,4.292401015381134
2018,GREATER CHINA,Hong Kong SAR,Free Access Attractions and Sites | Orchard Road,%,44.80212998659313
2018,GREATER CHINA,Hong Kong SAR,Free Access Attractions and Sites | Chinatown,%,31.77479676286079
2018,GREATER CHINA,Hong Kong SAR,Free Access Attractions and Sites | Merlion Park,%,26.5617325038334
2018,GREATER CHINA,Hong Kong SAR,Free Access Attractions and Sites | Little India,%,14.83069084627827
2018,GREATER CHINA,Hong Kong SAR,Free Access Attractions and Sites | Esplanade Theatres by the Bay,%,9.695974175338783
2018,GREATER CHINA,Hong Kong SAR,Free Access Attractions and Sites | Singapore River/ Clarke Quay/ Boat Quay,%,14.83032483314765
2018,GREATER CHINA,Hong Kong SAR,Free Access Attractions and Sites | Singapore Botanic Gardens,%,10.5856614255879
2018,GREATER CHINA,Hong Kong SAR,Free Access Attractions and Sites | Raffles Hotel,%,3.530385403875318
2018,GREATER CHINA,Taiwan,Major Attractions and Sites | Integrated Resort (MBS/RWS),%,43.40428885242392
2018,GREATER CHINA,Taiwan,Major Attractions and Sites | Gardens by the Bay,%,35.80014396679902
2018,GREATER CHINA,Taiwan,Major Attractions and Sites | Sentosa,%,25.01844279484744
2018,GREATER CHINA,Taiwan,Major Attractions and Sites | Singapore Flyer/ Flight Experience,%,6.809457839927338
2018,GREATER CHINA,Taiwan,Major Attractions and Sites | Singapore Zoo,%,7.925025888834346
2018,GREATER CHINA,Taiwan,Major Attractions and Sites | Night Safari,%,8.919690757433996
2018,GREATER CHINA,Taiwan,Major Attractions and Sites | River Wonders (formerly River Safari),%,2.681836058555573
2018,GREATER CHINA,Taiwan,Major Attractions and Sites | Bird Paradise (formerly Jurong Bird Park),%,1.499773460050644
2018,GREATER CHINA,Taiwan,Major Attractions and Sites | National Orchid Gardens,%,3.496442935437224
2018,GREATER CHINA,Taiwan,Free Access Attractions and Sites | Orchard Road,%,37.96917107864392
2018,GREATER CHINA,Taiwan,Free Access Attractions and Sites | Chinatown,%,26.71317747973389
2018,GREATER CHINA,Taiwan,Free Access Attractions and Sites | Merlion Park,%,30.66220637799853
2018,GREATER CHINA,Taiwan,Free Access Attractions and Sites | Little India,%,19.22684300690964
2018,GREATER CHINA,Taiwan,Free Access Attractions and Sites | Esplanade Theatres by the Bay,%,8.491224535283862
2018,GREATER CHINA,Taiwan,Free Access Attractions and Sites | Singapore River/ Clarke Quay/ Boat Quay,%,13.00750595127533
2018,GREATER CHINA,Taiwan,Free Access Attractions and Sites | Singapore Botanic Gardens,%,8.429890858243867
2018,GREATER CHINA,Taiwan,Free Access Attractions and Sites | Raffles Hotel,%,1.715971298571183
2018,NORTH ASIA,Japan,Major Attractions and Sites | Integrated Resort (MBS/RWS),%,33.59444054509264
