series,level,freq,date,value
8-10 Days (Number),group,monthly,2025-10,34887.0
8-10 Days (Number),group,monthly,2025-11,28097.0
8-10 Days (Number),group,monthly,2025-12,32377.0
8-10 Days (Number),group,monthly,2026-01,40750.0
8-10 Days (Number),group,monthly,2026-02,36026.0
8-10 Days (Number),group,monthly,2026-03,32171.0
8-10 Days (Number),group,monthly,2026-04,30641.0
8-10 Days (Number),group,monthly,2026-05,28944.0
8-10 Days (Number),group,monthly,2026-06,29288.0
Average Length Of Stay (Day),group,monthly,2008-01,3.91
Average Length Of Stay (Day),group,monthly,2008-02,3.78
Average Length Of Stay (Day),group,monthly,2008-03,3.63
Average Length Of Stay (Day),group,monthly,2008-04,3.79
Average Length Of Stay (Day),group,monthly,2008-05,4.03
Average Length Of Stay (Day),group,monthly,2008-06,4.16
Average Length Of Stay (Day),group,monthly,2008-07,4.03
Average Length Of Stay (Day),group,monthly,2008-08,4.32
Average Length Of Stay (Day),group,monthly,2008-09,4.18
Average Length Of Stay (Day),group,monthly,2008-10,3.87
Average Length Of Stay (Day),group,monthly,2008-11,3.93
Average Length Of Stay (Day),group,monthly,2008-12,3.89
Average Length Of Stay (Day),group,monthly,2009-01,4.25
Average Length Of Stay (Day),group,monthly,2009-02,3.97
Average Length Of Stay (Day),group,monthly,2009-03,3.76
Average Length Of Stay (Day),group,monthly,2009-04,3.97
Average Length Of Stay (Day),group,monthly,2009-05,4.2
Average Length Of Stay (Day),group,monthly,2009-06,4.24
Average Length Of Stay (Day),group,monthly,2009-07,3.97
Average Length Of Stay (Day),group,monthly,2009-08,4.09
Average Length Of Stay (Day),group,monthly,2009-09,3.96
Average Length Of Stay (Day),group,monthly,2009-10,3.78
Average Length Of Stay (Day),group,monthly,2009-11,3.69
Average Length Of Stay (Day),group,monthly,2009-12,3.76
Average Length Of Stay (Day),group,monthly,2010-01,3.92
Average Length Of Stay (Day),group,monthly,2010-02,3.74
Average Length Of Stay (Day),group,monthly,2010-03,3.71
Average Length Of Stay (Day),group,monthly,2010-04,3.83
Average Length Of Stay (Day),group,monthly,2010-05,4.0
Average Length Of Stay (Day),group,monthly,2010-06,4.13
Average Length Of Stay (Day),group,monthly,2010-07,3.88
Average Length Of Stay (Day),group,monthly,2010-08,4.17
Average Length Of Stay (Day),group,monthly,2010-09,3.93
Average Length Of Stay (Day),group,monthly,2010-10,3.7
Average Length Of Stay (Day),group,monthly,2010-11,3.64
Average Length Of Stay (Day),group,monthly,2010-12,3.68
Average Length Of Stay (Day),group,monthly,2011-01,3.85
Average Length Of Stay (Day),group,monthly,2011-02,3.66
Average Length Of Stay (Day),group,monthly,2011-03,3.55
Average Length Of Stay (Day),group,monthly,2011-04,3.73
Average Length Of Stay (Day),group,monthly,2011-05,3.84
Average Length Of Stay (Day),group,monthly,2011-06,3.92
Average Length Of Stay (Day),group,monthly,2011-07,3.74
Average Length Of Stay (Day),group,monthly,2011-08,3.83
Average Length Of Stay (Day),group,monthly,2011-09,3.76
Average Length Of Stay (Day),group,monthly,2011-10,3.57
Average Length Of Stay (Day),group,monthly,2011-11,3.67
Average Length Of Stay (Day),group,monthly,2011-12,3.63
Average Length Of Stay (Day),group,monthly,2012-01,3.78
Average Length Of Stay (Day),group,monthly,2012-02,3.48
Average Length Of Stay (Day),group,monthly,2012-03,3.33
Average Length Of Stay (Day),group,monthly,2012-04,3.54
Average Length Of Stay (Day),group,monthly,2012-05,3.71
Average Length Of Stay (Day),group,monthly,2012-06,3.79
Average Length Of Stay (Day),group,monthly,2012-07,3.65
Average Length Of Stay (Day),group,monthly,2012-08,3.7
Average Length Of Stay (Day),group,monthly,2012-09,3.63
Average Length Of Stay (Day),group,monthly,2012-10,3.35
Average Length Of Stay (Day),group,monthly,2012-11,3.25
Average Length Of Stay (Day),group,monthly,2012-12,3.33
Average Length Of Stay (Day),group,monthly,2013-01,3.56
Average Length Of Stay (Day),group,monthly,2013-02,3.43
Average Length Of Stay (Day),group,monthly,2013-03,3.23
Average Length Of Stay (Day),group,monthly,2013-04,3.33
Average Length Of Stay (Day),group,monthly,2013-05,3.51
Average Length Of Stay (Day),group,monthly,2013-06,3.6
Average Length Of Stay (Day),group,monthly,2013-07,3.48
Average Length Of Stay (Day),group,monthly,2013-08,3.62
Average Length Of Stay (Day),group,monthly,2013-09,3.51
Average Length Of Stay (Day),group,monthly,2013-10,3.55
Average Length Of Stay (Day),group,monthly,2013-11,3.5
Average Length Of Stay (Day),group,monthly,2013-12,3.47
Average Length Of Stay (Day),group,monthly,2014-01,3.75
Average Length Of Stay (Day),group,monthly,2014-02,3.54
Average Length Of Stay (Day),group,monthly,2014-03,3.46
Average Length Of Stay (Day),group,monthly,2014-04,3.72
Average Length Of Stay (Day),group,monthly,2014-05,3.93
Average Length Of Stay (Day),group,monthly,2014-06,3.99
Average Length Of Stay (Day),group,monthly,2014-07,3.78
Average Length Of Stay (Day),group,monthly,2014-08,3.92
Average Length Of Stay (Day),group,monthly,2014-09,3.75
Average Length Of Stay (Day),group,monthly,2014-10,3.6
Average Length Of Stay (Day),group,monthly,2014-11,3.58
Average Length Of Stay (Day),group,monthly,2014-12,3.52
Average Length Of Stay (Day),group,monthly,2015-01,3.79
Average Length Of Stay (Day),group,monthly,2015-02,3.63
Average Length Of Stay (Day),group,monthly,2015-03,3.65
Average Length Of Stay (Day),group,monthly,2015-04,3.66
Average Length Of Stay (Day),group,monthly,2015-05,3.75
Average Length Of Stay (Day),group,monthly,2015-06,3.85
Average Length Of Stay (Day),group,monthly,2015-07,3.59
Average Length Of Stay (Day),group,monthly,2015-08,3.75
Average Length Of Stay (Day),group,monthly,2015-09,3.62
Average Length Of Stay (Day),group,monthly,2015-10,3.45
Average Length Of Stay (Day),group,monthly,2015-11,3.3
Average Length Of Stay (Day),group,monthly,2015-12,3.3
Average Length Of Stay (Day),group,monthly,2016-01,3.51
Average Length Of Stay (Day),group,monthly,2016-02,3.53
Average Length Of Stay (Day),group,monthly,2016-03,3.23
Average Length Of Stay (Day),group,monthly,2016-04,3.34
Average Length Of Stay (Day),group,monthly,2016-05,3.49
Average Length Of Stay (Day),group,monthly,2016-06,3.65
Average Length Of Stay (Day),group,monthly,2016-07,3.54
Average Length Of Stay (Day),group,monthly,2016-08,3.58
Average Length Of Stay (Day),group,monthly,2016-09,3.53
Average Length Of Stay (Day),group,monthly,2016-10,3.32
Average Length Of Stay (Day),group,monthly,2016-11,3.19
Average Length Of Stay (Day),group,monthly,2016-12,3.21
Average Length Of Stay (Day),group,monthly,2017-01,3.52
Average Length Of Stay (Day),group,monthly,2017-02,3.42
Average Length Of Stay (Day),group,monthly,2017-03,3.15
Average Length Of Stay (Day),group,monthly,2017-04,3.28
Average Length Of Stay (Day),group,monthly,2017-05,3.55
Average Length Of Stay (Day),group,monthly,2017-06,3.63
Average Length Of Stay (Day),group,monthly,2017-07,3.5
Average Length Of Stay (Day),group,monthly,2017-08,3.53
Average Length Of Stay (Day),group,monthly,2017-09,3.33
Average Length Of Stay (Day),group,monthly,2017-10,3.25
Average Length Of Stay (Day),group,monthly,2017-11,3.1
Average Length Of Stay (Day),group,monthly,2017-12,3.22
Average Length Of Stay (Day),group,monthly,2018-01,3.37
Average Length Of Stay (Day),group,monthly,2018-02,3.35
Average Length Of Stay (Day),group,monthly,2018-03,3.2
Average Length Of Stay (Day),group,monthly,2018-04,3.21
Average Length Of Stay (Day),group,monthly,2018-05,3.48
Average Length Of Stay (Day),group,monthly,2018-06,3.56
Average Length Of Stay (Day),group,monthly,2018-07,3.41
Average Length Of Stay (Day),group,monthly,2018-08,3.49
Average Length Of Stay (Day),group,monthly,2018-09,3.27
Average Length Of Stay (Day),group,monthly,2018-10,3.2
Average Length Of Stay (Day),group,monthly,2018-11,3.14
Average Length Of Stay (Day),group,monthly,2018-12,3.23
Average Length Of Stay (Day),group,monthly,2019-01,3.42
Average Length Of Stay (Day),group,monthly,2019-02,3.46
Average Length Of Stay (Day),group,monthly,2019-03,3.14
Average Length Of Stay (Day),group,monthly,2019-04,3.23
Average Length Of Stay (Day),group,monthly,2019-05,3.53
Average Length Of Stay (Day),group,monthly,2019-06,3.63
Average Length Of Stay (Day),group,monthly,2019-07,3.44
Average Length Of Stay (Day),group,monthly,2019-08,3.56
Average Length Of Stay (Day),group,monthly,2019-09,3.3
Average Length Of Stay (Day),group,monthly,2019-10,3.27
Average Length Of Stay (Day),group,monthly,2019-11,3.13
Average Length Of Stay (Day),group,monthly,2019-12,3.13
Average Length Of Stay (Day),group,monthly,2020-01,3.49
Average Length Of Stay (Day),group,monthly,2020-02,4.05
Average Length Of Stay (Day),group,monthly,2020-03,5.82
Average Length Of Stay (Day),group,monthly,2020-04,39.12
Average Length Of Stay (Day),group,monthly,2020-05,51.89
Average Length Of Stay (Day),group,monthly,2020-06,55.34
Average Length Of Stay (Day),group,monthly,2020-07,52.7
Average Length Of Stay (Day),group,monthly,2020-08,47.52
Average Length Of Stay (Day),group,monthly,2020-09,33.9
Average Length Of Stay (Day),group,monthly,2020-10,27.46
Average Length Of Stay (Day),group,monthly,2020-11,23.07
Average Length Of Stay (Day),group,monthly,2020-12,20.43
Average Length Of Stay (Day),group,monthly,2021-01,23.06
Average Length Of Stay (Day),group,monthly,2021-02,26.21
Average Length Of Stay (Day),group,monthly,2021-03,27.45
Average Length Of Stay (Day),group,monthly,2021-04,28.88
Average Length Of Stay (Day),group,monthly,2021-05,28.23
Average Length Of Stay (Day),group,monthly,2021-06,33.75
Average Length Of Stay (Day),group,monthly,2021-07,29.33
Average Length Of Stay (Day),group,monthly,2021-08,26.57
Average Length Of Stay (Day),group,monthly,2021-09,24.59
Average Length Of Stay (Day),group,monthly,2021-10,25.04
Average Length Of Stay (Day),group,monthly,2021-11,16.08
Average Length Of Stay (Day),group,monthly,2021-12,13.2
Average Length Of Stay (Day),group,monthly,2022-01,18.82
Average Length Of Stay (Day),group,monthly,2022-02,16.87
Average Length Of Stay (Day),group,monthly,2022-03,12.45
Average Length Of Stay (Day),group,monthly,2022-04,7.34
Average Length Of Stay (Day),group,monthly,2022-05,6.1
Average Length Of Stay (Day),group,monthly,2022-06,5.69
Average Length Of Stay (Day),group,monthly,2022-07,5.12
Average Length Of Stay (Day),group,monthly,2022-08,4.87
Average Length Of Stay (Day),group,monthly,2022-09,4.38
Average Length Of Stay (Day),group,monthly,2022-10,4.39
Average Length Of Stay (Day),group,monthly,2022-11,4.15
Average Length Of Stay (Day),group,monthly,2022-12,4.16
Average Length Of Stay (Day),group,monthly,2023-01,4.32
Average Length Of Stay (Day),group,monthly,2023-02,3.79
Average Length Of Stay (Day),group,monthly,2023-03,3.8
Average Length Of Stay (Day),group,monthly,2023-04,3.75
Average Length Of Stay (Day),group,monthly,2023-05,3.85
Average Length Of Stay (Day),group,monthly,2023-06,4.0
Average Length Of Stay (Day),group,monthly,2023-07,3.82
Average Length Of Stay (Day),group,monthly,2023-08,4.0
Average Length Of Stay (Day),group,monthly,2023-09,3.65
Average Length Of Stay (Day),group,monthly,2023-10,3.55
Average Length Of Stay (Day),group,monthly,2023-11,3.42
Average Length Of Stay (Day),group,monthly,2023-12,3.55
Average Length Of Stay (Day),group,monthly,2024-01,3.49
Average Length Of Stay (Day),group,monthly,2024-02,3.5
Average Length Of Stay (Day),group,monthly,2024-03,3.34
Average Length Of Stay (Day),group,monthly,2024-04,3.43
Average Length Of Stay (Day),group,monthly,2024-05,3.7
Average Length Of Stay (Day),group,monthly,2024-06,3.8
Average Length Of Stay (Day),group,monthly,2024-07,3.66
Average Length Of Stay (Day),group,monthly,2024-08,3.7
Average Length Of Stay (Day),group,monthly,2024-09,3.55
Average Length Of Stay (Day),group,monthly,2024-10,3.49
Average Length Of Stay (Day),group,monthly,2024-11,3.54
Average Length Of Stay (Day),group,monthly,2024-12,3.5
Average Length Of Stay (Day),group,monthly,2025-01,3.52
Average Length Of Stay (Day),group,monthly,2025-02,3.47
Average Length Of Stay (Day),group,monthly,2025-03,3.46
Average Length Of Stay (Day),group,monthly,2025-04,3.43
Average Length Of Stay (Day),group,monthly,2025-05,3.56
Average Length Of Stay (Day),group,monthly,2025-06,3.7
Average Length Of Stay (Day),group,monthly,2025-07,3.49
Average Length Of Stay (Day),group,monthly,2025-08,3.61
Average Length Of Stay (Day),group,monthly,2025-09,3.39
Average Length Of Stay (Day),group,monthly,2025-10,3.38
Average Length Of Stay (Day),group,monthly,2025-11,3.3
Average Length Of Stay (Day),group,monthly,2025-12,3.47
Average Length Of Stay (Day),group,monthly,2026-01,3.43
Average Length Of Stay (Day),group,monthly,2026-02,3.39
Average Length Of Stay (Day),group,monthly,2026-03,3.31
Average Length Of Stay (Day),group,monthly,2026-04,3.36
Average Length Of Stay (Day),group,monthly,2026-05,3.58
Average Length Of Stay (Day),group,monthly,2026-06,3.59
"Average Length Of Stay, Year On Year Change (Per Cent)",group,monthly,2009-01,8.7
"Average Length Of Stay, Year On Year Change (Per Cent)",group,monthly,2009-02,5.1
"Average Length Of Stay, Year On Year Change (Per Cent)",group,monthly,2009-03,3.5
"Average Length Of Stay, Year On Year Change (Per Cent)",group,monthly,2009-04,4.6
"Average Length Of Stay, Year On Year Change (Per Cent)",group,monthly,2009-05,4.3
"Average Length Of Stay, Year On Year Change (Per Cent)",group,monthly,2009-06,2.0
"Average Length Of Stay, Year On Year Change (Per Cent)",group,monthly,2009-07,-1.4
"Average Length Of Stay, Year On Year Change (Per Cent)",group,monthly,2009-08,-5.5
"Average Length Of Stay, Year On Year Change (Per Cent)",group,monthly,2009-09,-5.3
"Average Length Of Stay, Year On Year Change (Per Cent)",group,monthly,2009-10,-2.5
"Average Length Of Stay, Year On Year Change (Per Cent)",group,monthly,2009-11,-5.9
"Average Length Of Stay, Year On Year Change (Per Cent)",group,monthly,2009-12,-3.4
"Average Length Of Stay, Year On Year Change (Per Cent)",group,monthly,2010-01,-7.7
"Average Length Of Stay, Year On Year Change (Per Cent)",group,monthly,2010-02,-5.8
"Average Length Of Stay, Year On Year Change (Per Cent)",group,monthly,2010-03,-1.4
"Average Length Of Stay, Year On Year Change (Per Cent)",group,monthly,2010-04,-3.6
"Average Length Of Stay, Year On Year Change (Per Cent)",group,monthly,2010-05,-4.9
"Average Length Of Stay, Year On Year Change (Per Cent)",group,monthly,2010-06,-2.6
"Average Length Of Stay, Year On Year Change (Per Cent)",group,monthly,2010-07,-2.3
"Average Length Of Stay, Year On Year Change (Per Cent)",group,monthly,2010-08,2.0
"Average Length Of Stay, Year On Year Change (Per Cent)",group,monthly,2010-09,-0.8
"Average Length Of Stay, Year On Year Change (Per Cent)",group,monthly,2010-10,-2.2
"Average Length Of Stay, Year On Year Change (Per Cent)",group,monthly,2010-11,-1.5
"Average Length Of Stay, Year On Year Change (Per Cent)",group,monthly,2010-12,-2.1
"Average Length Of Stay, Year On Year Change (Per Cent)",group,monthly,2011-01,-1.9
"Average Length Of Stay, Year On Year Change (Per Cent)",group,monthly,2011-02,-2.1
"Average Length Of Stay, Year On Year Change (Per Cent)",group,monthly,2011-03,-4.3
"Average Length Of Stay, Year On Year Change (Per Cent)",group,monthly,2011-04,-2.6
"Average Length Of Stay, Year On Year Change (Per Cent)",group,monthly,2011-05,-3.8
"Average Length Of Stay, Year On Year Change (Per Cent)",group,monthly,2011-06,-5.2
"Average Length Of Stay, Year On Year Change (Per Cent)",group,monthly,2011-07,-3.5
"Average Length Of Stay, Year On Year Change (Per Cent)",group,monthly,2011-08,-8.0
"Average Length Of Stay, Year On Year Change (Per Cent)",group,monthly,2011-09,-4.4
"Average Length Of Stay, Year On Year Change (Per Cent)",group,monthly,2011-10,-3.4
"Average Length Of Stay, Year On Year Change (Per Cent)",group,monthly,2011-11,0.9
"Average Length Of Stay, Year On Year Change (Per Cent)",group,monthly,2011-12,-1.3
"Average Length Of Stay, Year On Year Change (Per Cent)",group,monthly,2012-01,-1.8
"Average Length Of Stay, Year On Year Change (Per Cent)",group,monthly,2012-02,-4.9
"Average Length Of Stay, Year On Year Change (Per Cent)",group,monthly,2012-03,-6.0
"Average Length Of Stay, Year On Year Change (Per Cent)",group,monthly,2012-04,-5.0
"Average Length Of Stay, Year On Year Change (Per Cent)",group,monthly,2012-05,-3.6
"Average Length Of Stay, Year On Year Change (Per Cent)",group,monthly,2012-06,-3.2
"Average Length Of Stay, Year On Year Change (Per Cent)",group,monthly,2012-07,-2.5
"Average Length Of Stay, Year On Year Change (Per Cent)",group,monthly,2012-08,-3.4
"Average Length Of Stay, Year On Year Change (Per Cent)",group,monthly,2012-09,-3.4
"Average Length Of Stay, Year On Year Change (Per Cent)",group,monthly,2012-10,-6.1
"Average Length Of Stay, Year On Year Change (Per Cent)",group,monthly,2012-11,-11.6
"Average Length Of Stay, Year On Year Change (Per Cent)",group,monthly,2012-12,-8.3
"Average Length Of Stay, Year On Year Change (Per Cent)",group,monthly,2013-01,-5.8
"Average Length Of Stay, Year On Year Change (Per Cent)",group,monthly,2013-02,-1.5
"Average Length Of Stay, Year On Year Change (Per Cent)",group,monthly,2013-03,-3.1
"Average Length Of Stay, Year On Year Change (Per Cent)",group,monthly,2013-04,-5.9
"Average Length Of Stay, Year On Year Change (Per Cent)",group,monthly,2013-05,-5.2
"Average Length Of Stay, Year On Year Change (Per Cent)",group,monthly,2013-06,-5.2
"Average Length Of Stay, Year On Year Change (Per Cent)",group,monthly,2013-07,-4.6
"Average Length Of Stay, Year On Year Change (Per Cent)",group,monthly,2013-08,-2.0
"Average Length Of Stay, Year On Year Change (Per Cent)",group,monthly,2013-09,-3.4
"Average Length Of Stay, Year On Year Change (Per Cent)",group,monthly,2013-10,6.0
"Average Length Of Stay, Year On Year Change (Per Cent)",group,monthly,2013-11,8.0
"Average Length Of Stay, Year On Year Change (Per Cent)",group,monthly,2013-12,4.1
"Average Length Of Stay, Year On Year Change (Per Cent)",group,monthly,2014-01,5.3
"Average Length Of Stay, Year On Year Change (Per Cent)",group,monthly,2014-02,3.3
"Average Length Of Stay, Year On Year Change (Per Cent)",group,monthly,2014-03,7.2
"Average Length Of Stay, Year On Year Change (Per Cent)",group,monthly,2014-04,11.8
"Average Length Of Stay, Year On Year Change (Per Cent)",group,monthly,2014-05,11.7
